,Industry,assets,bea_ind_code,major_industry,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,tax_treat,z_mix,year
68,"Performing arts, spectator sports, museums, and related activities",85913620169.68947,711A,"Arts, entertainment, and recreation",-0.39711,0.18862,0.08801,0.19052,0.18862,0.18820,non-corporate,0.64519,2026
69,"Amusements, gambling, and recreation industries",103963170328.02748,7130,"Arts, entertainment, and recreation",-0.35708,0.19275,0.09634,0.21372,0.19275,0.19561,non-corporate,0.56231,2026
70,Construction,416883328410.43872,2300,Construction,-0.26230,0.24490,0.15598,0.26863,0.24490,0.24870,non-corporate,0.33861,2026
71,Educational services,223504007264.40912,6100,Educational services,-0.25998,0.24915,0.15932,0.26998,0.24915,0.25168,non-corporate,0.43582,2026
72,Credit intermediation and related activities,75859556179.32388,5220,Finance and insurance,-0.25777,0.23685,0.14869,0.27126,0.23685,0.24221,non-corporate,0.57259,2026
73,"Securities, commodity contracts, and investments",178435565512.12598,5230,Finance and insurance,-0.21559,0.27274,0.18709,0.29570,0.27274,0.27640,non-corporate,0.22822,2026
74,Insurance carriers and related activities,22117554582.45041,5240,Finance and insurance,-0.22875,0.25801,0.17158,0.28807,0.25801,0.26259,non-corporate,0.49152,2026
75,"Funds, trusts, and other financial vehicles",32975922704.13087,5250,Finance and insurance,-0.20432,0.27885,0.19374,0.30223,0.27885,0.28232,non-corporate,0.24559,2026
76,Ambulatory health care services,165185547974.24033,6210,Health care and social assistance,-0.26383,0.23722,0.14808,0.26775,0.23722,0.24168,non-corporate,0.56064,2026
77,Hospitals,468739962062.38196,622H,Health care and social assistance,-0.26421,0.24423,0.15436,0.26753,0.24423,0.24726,non-corporate,0.46744,2026
78,Nursing and residential care facilities,44969311543.58502,6230,Health care and social assistance,-0.26340,0.24275,0.15307,0.26800,0.24275,0.24611,non-corporate,0.49069,2026
79,Social assistance,33500693280.57160,6240,Health care and social assistance,-0.26268,0.24303,0.15361,0.26841,0.24303,0.24660,non-corporate,0.46125,2026
80,Publishing industries (including software),10531454693.94330,5110,Information,-0.33409,0.21953,0.12421,0.22704,0.21953,0.22042,non-corporate,0.57449,2026
81,Motion picture and sound recording industries,32648570359.12500,5120,Information,-0.42799,0.18885,0.08552,0.17263,0.18885,0.18598,non-corporate,0.69803,2026
82,Broadcasting and telecommunications,114376654727.18872,5130,Information,-0.39965,0.17288,0.07263,0.18905,0.17288,0.17451,non-corporate,0.70661,2026
83,Information and data processing services,9622690880.85332,5140,Information,-0.32391,0.21048,0.11663,0.23293,0.21048,0.21368,non-corporate,0.72816,2026
84,Management of companies and enterprises,90403382554.93427,5500,Management of companies and enterprises,-0.22730,0.26316,0.17654,0.28891,0.26316,0.26700,non-corporate,0.40592,2026
85,"Food, beverage, and tobacco products",75311838089.52502,311A,Manufacturing,-0.22705,0.25322,0.16765,0.28906,0.25322,0.25909,non-corporate,0.42220,2026
86,Textile mills and textile product mills,7854948624.08660,313T,Manufacturing,-0.21939,0.25715,0.17201,0.29350,0.25715,0.26297,non-corporate,0.45158,2026
87,Apparel and leather and allied products,5338390836.47052,315A,Manufacturing,-0.18019,0.27794,0.19600,0.31621,0.27794,0.28433,non-corporate,0.31203,2026
88,Wood products,13100141973.28175,3210,Manufacturing,-0.21921,0.25993,0.17471,0.29360,0.25993,0.26538,non-corporate,0.39027,2026
89,Paper products,18990987477.15243,3220,Manufacturing,-0.27265,0.22937,0.14011,0.26264,0.22937,0.23458,non-corporate,0.54473,2026
90,Printing and related support activities,7652157518.94444,3230,Manufacturing,-0.27644,0.22726,0.13766,0.26044,0.22726,0.23240,non-corporate,0.58505,2026
91,Petroleum and coal products,36804972258.67471,3240,Manufacturing,-0.24214,0.25113,0.16403,0.28032,0.25113,0.25587,non-corporate,0.35852,2026
92,Chemical products,155956627359.31982,3250,Manufacturing,-0.36918,0.18762,0.09012,0.20671,0.18762,0.19008,non-corporate,0.61860,2026
93,Plastics and rubber products,18759113940.69875,3260,Manufacturing,-0.25199,0.23952,0.15202,0.27461,0.23952,0.24518,non-corporate,0.49185,2026
94,Nonmetallic mineral products,17930326841.81076,3270,Manufacturing,-0.24596,0.24796,0.16057,0.27810,0.24796,0.25279,non-corporate,0.40665,2026
95,Primary metals,31384946425.19739,3310,Manufacturing,-0.22964,0.25004,0.16434,0.28756,0.25004,0.25615,non-corporate,0.46127,2026
96,Fabricated metal products,33868174282.10670,3320,Manufacturing,-0.24428,0.24228,0.15546,0.27908,0.24228,0.24825,non-corporate,0.49745,2026
97,Machinery,44994036766.64782,3330,Manufacturing,-0.24557,0.24434,0.15726,0.27833,0.24434,0.24985,non-corporate,0.46058,2026
98,Computer and electronic products,67202508360.48989,3340,Manufacturing,-0.29068,0.23139,0.13989,0.25219,0.23139,0.23438,non-corporate,0.60674,2026
99,"Electrical equipment, appliances, and components",13457767002.51348,3350,Manufacturing,-0.22510,0.25650,0.17091,0.29019,0.25650,0.26200,non-corporate,0.39796,2026
100,"Motor vehicles, bodies and trailers, and parts",37968439963.23032,336M,Manufacturing,-0.24866,0.24457,0.15711,0.27654,0.24457,0.24971,non-corporate,0.51682,2026
101,Other transportation equipment,37605705698.38089,336O,Manufacturing,-0.20838,0.26429,0.18019,0.29987,0.26429,0.27025,non-corporate,0.36789,2026
102,Furniture and related products,3398491339.27717,3370,Manufacturing,-0.22056,0.25705,0.17189,0.29282,0.25705,0.26287,non-corporate,0.42774,2026
103,Miscellaneous manufacturing,21983133310.84389,338A,Manufacturing,-0.25757,0.24059,0.15236,0.27137,0.24059,0.24548,non-corporate,0.47120,2026
104,Oil and gas extraction,250060628349.19983,2110,Mining,-0.47900,0.11930,0.01415,0.14308,0.11930,0.12246,non-corporate,0.84444,2026
105,"Mining, except oil and gas",42556976404.31303,2120,Mining,-0.34057,0.19920,0.10430,0.22328,0.19920,0.20270,non-corporate,0.56032,2026
106,Support activities for mining,25044165259.49403,2130,Mining,-0.37903,0.17005,0.07273,0.20100,0.17005,0.17460,non-corporate,0.76878,2026
107,"Other services, except government",434659499245.13385,8100,"Other services, except government",-0.29547,0.22876,0.13642,0.24941,0.22876,0.23129,non-corporate,0.48990,2026
108,Legal services,24694671278.72603,5411,"Professional, scientific, and technical services",-0.23889,0.24942,0.16240,0.28220,0.24942,0.25442,non-corporate,0.53691,2026
109,"Miscellaneous professional, scientific, and technical services",250145961932.30286,5412,"Professional, scientific, and technical services",-0.34465,0.20149,0.10587,0.22092,0.20149,0.20410,non-corporate,0.68754,2026
110,Computer systems design and related services,34987856978.61507,5415,"Professional, scientific, and technical services",-0.29247,0.22728,0.13585,0.25115,0.22728,0.23079,non-corporate,0.65026,2026
111,Real estate,10194541073775.74609,5310,Real estate and rental and leasing,-0.23232,0.27295,0.18543,0.28600,0.27295,0.27492,non-corporate,0.09558,2026
112,Rental and leasing services and lessors of intangible assets,187611316433.48492,5320,Real estate and rental and leasing,-0.36420,0.17439,0.07862,0.20960,0.17439,0.17985,non-corporate,0.79571,2026
113,Retail trade,599107994983.75305,44RT,Retail trade,-0.16624,0.28740,0.20645,0.32429,0.28740,0.29363,non-corporate,0.22247,2026
114,Air transportation,47796425035.38664,4810,Transportation and warehousing,-0.40393,0.16010,0.06054,0.18657,0.16010,0.16375,non-corporate,0.75167,2026
115,Railroad transportation,83039763587.38625,4820,Transportation and warehousing,-0.49022,0.12520,0.01778,0.13658,0.12520,0.12569,non-corporate,0.76082,2026
116,Water transportation,9217710064.27329,4830,Transportation and warehousing,-0.37045,0.17814,0.08097,0.20597,0.17814,0.18193,non-corporate,0.72602,2026
117,Truck transportation,37317255861.79116,4840,Transportation and warehousing,-0.32397,0.19727,0.10451,0.23290,0.19727,0.20289,non-corporate,0.72346,2026
118,Transit and ground passenger transportation,10233125938.19117,4850,Transportation and warehousing,-0.28118,0.22705,0.13668,0.25769,0.22705,0.23152,non-corporate,0.58702,2026
119,Pipeline transportation,33708295455.53726,4860,Transportation and warehousing,-0.50237,0.10925,0.00205,0.12954,0.10925,0.11168,non-corporate,0.84642,2026
120,Other transportation and support activities,34235605978.45628,487S,Transportation and warehousing,-0.36227,0.18715,0.09024,0.21071,0.18715,0.19019,non-corporate,0.65443,2026
121,Warehousing and storage,15189477206.63352,4930,Transportation and warehousing,-0.23621,0.25670,0.16933,0.28375,0.25670,0.26059,non-corporate,0.42245,2026
122,Utilities,110848021471.32501,2200,Utilities,-0.43291,0.15295,0.05002,0.16978,0.15295,0.15439,non-corporate,0.73033,2026
123,Wholesale trade,387578651034.95862,4200,Wholesale trade,-0.15271,0.29039,0.21102,0.33213,0.29039,0.29770,non-corporate,0.20270,2026
124,Accommodation and food services,422338947685.42126,,Accommodation and food services,-0.07113,0.19989,0.14249,0.25680,0.29875,0.28963,corporate,0.28349,2026
125,Administrative and waste management services,175956964100.01053,,Administrative and waste management services,-0.13449,0.15489,0.09348,0.21284,0.25930,0.24903,corporate,0.61535,2026
126,"Agriculture, forestry, fishing, and hunting",393953898677.15161,,"Agriculture, forestry, fishing, and hunting",-0.10204,0.17596,0.11701,0.23535,0.27777,0.26852,corporate,0.37237,2026
127,"Arts, entertainment, and recreation",183023311190.91339,,"Arts, entertainment, and recreation",-0.16824,0.13816,0.07374,0.18943,0.24464,0.23268,corporate,0.57678,2026
130,Finance and insurance,1136731001700.34302,,Finance and insurance,-0.09980,0.17597,0.11724,0.23691,0.27778,0.26871,corporate,0.54769,2026
131,Health care and social assistance,742735906772.80237,,Health care and social assistance,-0.10191,0.17870,0.11905,0.23544,0.28017,0.27022,corporate,0.47054,2026
132,Information,1889701924722.87842,,Information,-0.18934,0.12584,0.05965,0.17478,0.23384,0.22101,corporate,0.69902,2026
133,Management of companies and enterprises,424413204161.25208,,Management of companies and enterprises,-0.08296,0.19308,0.13463,0.24859,0.29278,0.28312,corporate,0.38278,2026
134,Manufacturing,3957731403454.22363,,Manufacturing,-0.12443,0.16248,0.10174,0.21982,0.26596,0.25588,corporate,0.51855,2026
135,Mining,1516828156663.24072,,Mining,-0.21801,0.09409,0.02792,0.15489,0.20602,0.19472,corporate,0.80410,2026
136,"Other services, except government",227393671623.35632,,"Other services, except government",-0.11861,0.16956,0.10848,0.22386,0.27216,0.26146,corporate,0.45545,2026
137,"Professional, scientific, and technical services",311940720413.04395,,"Professional, scientific, and technical services",-0.15535,0.14532,0.08196,0.19837,0.25092,0.23949,corporate,0.66183,2026
138,Real estate and rental and leasing,2794042611502.89404,,Real estate and rental and leasing,-0.08290,0.19730,0.13843,0.24864,0.29647,0.28627,corporate,0.15582,2026
140,Transportation and warehousing,1016357427176.24634,,Transportation and warehousing,-0.19691,0.11142,0.04603,0.16953,0.22121,0.20972,corporate,0.72697,2026
143,Accommodation and food services,453453559859.06067,,Accommodation and food services,-0.21174,0.27055,0.18525,0.29793,0.27055,0.27476,non-corporate,0.32652,2026
144,Administrative and waste management services,133222200109.40714,,Administrative and waste management services,-0.30665,0.21552,0.12314,0.24294,0.21552,0.21947,non-corporate,0.63628,2026
145,"Agriculture, forestry, fishing, and hunting",878144931748.55566,,"Agriculture, forestry, fishing, and hunting",-0.25164,0.24940,0.16132,0.27481,0.24940,0.25346,non-corporate,0.30284,2026
146,"Arts, entertainment, and recreation",189876790497.71692,,"Arts, entertainment, and recreation",-0.37490,0.19089,0.09259,0.20339,0.19089,0.19228,non-corporate,0.59981,2026
149,Finance and insurance,309388598978.03119,,Finance and insurance,-0.22538,0.26387,0.17762,0.29002,0.26387,0.26797,non-corporate,0.33333,2026
150,Health care and social assistance,712395514860.77893,,Health care and social assistance,-0.26400,0.24247,0.15280,0.26765,0.24247,0.24587,non-corporate,0.49023,2026
151,Information,167179370661.11032,,Information,-0.39614,0.18136,0.08120,0.19109,0.18136,0.18214,non-corporate,0.69785,2026
152,Management of companies and enterprises,90403382554.93427,,Management of companies and enterprises,-0.22730,0.26316,0.17654,0.28891,0.26316,0.26700,non-corporate,0.40592,2026
153,Manufacturing,649562708068.65234,,Manufacturing,-0.27209,0.23330,0.14387,0.26296,0.23330,0.23793,non-corporate,0.50277,2026
154,Mining,317661770013.00690,,Mining,-0.45064,0.13503,0.03202,0.15951,0.13503,0.13837,non-corporate,0.80041,2026
155,"Other services, except government",434659499245.13385,,"Other services, except government",-0.29547,0.22876,0.13642,0.24941,0.22876,0.23129,non-corporate,0.48990,2026
156,"Professional, scientific, and technical services",309828490189.64392,,"Professional, scientific, and technical services",-0.32954,0.20850,0.11411,0.22967,0.20850,0.21143,non-corporate,0.67133,2026
157,Real estate and rental and leasing,10382152390209.22852,,Real estate and rental and leasing,-0.23448,0.27138,0.18372,0.28475,0.27138,0.27340,non-corporate,0.10823,2026
159,Transportation and warehousing,270737659127.65555,,Transportation and warehousing,-0.40627,0.16224,0.06212,0.18522,0.16224,0.16516,non-corporate,0.72452,2026
162,Overall,20307631130712.19531,,Overall,-0.12815,0.16070,0.09956,0.21724,0.26440,0.25407,corporate,0.49765,2026
163,Overall,17036588869287.80469,,Overall,-0.24708,0.25905,0.17072,0.27745,0.25905,0.26183,non-corporate,0.23898,2026
0,Accommodation,251468386854.07248,7210,Accommodation and food services,-0.05932,0.20939,0.15256,0.26531,0.30708,0.29805,corporate,0.20105,2027
1,Food services and drinking places,170870560831.34879,7220,Accommodation and food services,-0.07647,0.19396,0.13644,0.25342,0.29356,0.28469,corporate,0.39136,2027
2,Administrative and support services,106492097792.69568,5610,Administrative and waste management services,-0.10449,0.17354,0.11435,0.23398,0.27566,0.26640,corporate,0.63374,2027
3,Waste management and remediation services,69464866307.31482,5620,Administrative and waste management services,-0.12540,0.16453,0.10289,0.21948,0.26777,0.25690,corporate,0.51241,2027
4,Farms,359601192714.82739,110C,"Agriculture, forestry, fishing, and hunting",-0.08570,0.18759,0.12950,0.24702,0.28797,0.27894,corporate,0.34203,2027
5,"Forestry, fishing, and related activities",34352705962.32426,113F,"Agriculture, forestry, fishing, and hunting",-0.09393,0.18468,0.12576,0.24131,0.28542,0.27585,corporate,0.33730,2027
6,"Performing arts, spectator sports, museums, and related activities",79922779340.27766,711A,"Arts, entertainment, and recreation",-0.15964,0.15181,0.08677,0.19574,0.25662,0.24355,corporate,0.58729,2027
7,"Amusements, gambling, and recreation industries",103100531850.63574,7130,"Arts, entertainment, and recreation",-0.14452,0.14976,0.08742,0.20622,0.25482,0.24408,corporate,0.52580,2027
8,Construction,167674309864.62842,2300,Construction,-0.08904,0.18335,0.12545,0.24470,0.28425,0.27559,corporate,0.40921,2027
9,Educational services,321852356259.17963,6100,Educational services,-0.09386,0.18740,0.12770,0.24135,0.28780,0.27745,corporate,0.40804,2027
10,Credit intermediation and related activities,742471497270.98792,5220,Finance and insurance,-0.09101,0.17995,0.12201,0.24333,0.28127,0.27274,corporate,0.59522,2027
